,Lon,Lat,ID
1357,10.91781383,57.42862774,21
1358,10.91488596,57.42796943,21
1359,10.91206939,57.42729164,21
1360,10.90956936,57.4265972,21
1361,10.90738601,57.42588602,21
1362,10.905511,57.4251388,21
1363,10.90363603,57.4244277,21
1364,10.901625,57.42378606,21
1365,10.89947222,57.42321107,21
1366,10.89718331,57.42267496,21
1367,10.89478042,57.42203049,21
1368,10.89227772,57.42114721,21
1369,10.88967213,57.42006941,21
1370,10.88697496,57.41876663,21
1371,10.88444438,57.41743048,21
1372,10.88219716,57.4161638,21
1373,10.88023327,57.41494718,21
1374,10.87854718,57.41380276,21
1375,10.87683039,57.41263887,21
1376,10.87494433,57.41144162,21
1377,10.87288328,57.41022493,21
1378,10.8706638,57.40899436,21
1379,10.86853882,57.40779438,21
1380,10.86663604,57.40668332,21
1381,10.86495278,57.40566109,21
1382,10.863486,57.40470549,21
1383,10.86212206,57.40388887,21
1384,10.86080819,57.40319438,21
1385,10.85954153,57.4026222,21
1386,10.85832769,57.4021888,21
1387,10.85729438,57.40184164,21
1388,10.85650273,57.40152771,21
1389,10.85594715,57.40128602,21
1390,10.85562764,57.40109438,21
1391,10.85517496,57.40086939,21
1392,10.85440544,57.40052217,21
1393,10.85332213,57.4000861,21
1394,10.85193883,57.39954992,21
1395,10.85063884,57.39888887,21
1396,10.84961939,57.39807214,21
1397,10.84887774,57.39711942,21
1398,10.84840831,57.3960416,21
1399,10.8479194,57.39503607,21
1400,10.84726104,57.39421936,21
1401,10.84643048,57.39357772,21
1402,10.84543608,57.39314163,21
1403,10.84449436,57.39276106,21
1404,10.84371654,57.3923777,21
1405,10.84310264,57.39199716,21
1406,10.84264717,57.39159721,21
1407,10.84204994,57.39116388,21
1408,10.8411527,57.39064158,21
1409,10.83995549,57.39003605,21
1410,10.83846098,57.38934163,21
1411,10.83696381,57.38845546,21
1412,10.83561375,57.38730832,21
1413,10.83441387,57.38590273,21
1414,10.83335542,57.38425271,21
1415,10.83222774,57.38267494,21
1416,10.83092214,57.38133604,21
1417,10.82943318,57.38024438,21
1418,10.82776929,57.37939159,21
1419,10.82623604,57.37862774,21
1420,10.82500266,57.37788326,21
1421,10.82406388,57.37711943,21
1422,10.82341652,57.37638883,21
1423,10.82283052,57.37564165,21
1424,10.82216931,57.37489718,21
1425,10.82143879,57.37416659,21
1426,10.82063612,57.37341939,21
1427,10.8197193,57.3725361,21
1428,10.81866929,57.37144162,21
1429,10.81748329,57.37013883,21
1430,10.81616666,57.36862772,21
1431,10.81491096,57.36709991,21
1432,10.81382499,57.36569438,21
1433,10.81291111,57.36439161,21
1434,10.81216658,57.36321111,21
1435,10.81151651,57.36198051,21
1436,10.81092775,57.36060825,21
1437,10.81039431,57.35909717,21
1438,10.80991661,57.35743048,21
1439,10.80931386,57.35571106,21
1440,10.80848319,57.35395831,21
1441,10.80742497,57.35216936,21
1442,10.80614432,57.35036381,21
1443,10.80484985,57.34859438,21
1444,10.8036666,57.34691102,21
1445,10.80260269,57.34531384,21
1446,10.80164154,57.34378609,21
1447,10.80040819,57.34198051,21
1448,10.79866378,57.33966942,21
1449,10.79640821,57.33685827,21
1450,10.7936555,57.33355828,21
1451,10.79102221,57.33013883,21
1452,10.78889437,57.32689159,21
1453,10.78727775,57.32380272,21
1454,10.78616103,57.32086937,21
1455,10.78527487,57.31833332,21
1456,10.78444996,57.31635555,21
1457,10.78368599,57.31491384,21
1458,10.78297487,57.31402769,21
1459,10.78207765,57.31328053,21
1460,10.78084161,57.31246658,21
1461,10.77926107,57.31154436,21
1462,10.77734158,57.31055551,21
1463,10.77505818,57.30975826,21
1464,10.77239992,57.30930547,21
1465,10.76936933,57.30921941,21
1466,10.76596658,57.30948055,21
1467,10.76258332,57.30965278,21
1468,10.75948595,57.30946107,21
1469,10.75666941,57.30890547,21
1470,10.75413043,57.30798605,21
1471,10.75170268,57.30729158,21
1472,10.74928048,57.30720547,21
1473,10.74685546,57.30774444,21
1474,10.74443054,57.30887216,21
1475,10.74202766,57.31015554,21
1476,10.7396472,57.31130276,21
1477,10.7373,57.31227498,21
1478,10.73498043,57.31310824,21
1479,10.73298323,57.31409721,21
1480,10.73150556,57.3154694,21
1481,10.73054706,57.3172222,21
1482,10.73010542,57.3193416,21
1483,10.7295777,57.32144162,21
1484,10.72854442,57.32323053,21
1485,10.72700824,57.32472219,21
1486,10.72497493,57.32590273,21
1487,10.72318887,57.3269805,21
1488,10.72218601,57.32810831,21
1489,10.72196106,57.32927214,21
1490,10.72251374,57.33046938,21
1491,10.72303044,57.33178887,21
1492,10.72292487,57.33324717,21
1493,10.7222083,57.33486102,21
1494,10.72087211,57.33661385,21
1495,10.71954162,57.33836938,21
1496,10.71866655,57.34001658,21
1497,10.71824993,57.34154441,21
1498,10.71828319,57.34295275,21
1499,10.71864436,57.34427218,21
1500,10.71923051,57.34550276,21
1501,10.72004436,57.34664991,21
1502,10.72108608,57.34772495,21
1503,10.72206382,57.34880274,21
1504,10.72275275,57.35001667,21
1505,10.72316107,57.35133606,21
1506,10.72328323,57.35276109,21
1507,10.72315277,57.35416665,21
1508,10.72279715,57.3554166,21
1509,10.72221096,57.35654439,21
1510,10.72139709,57.35751658,21
1511,10.72039162,57.35843889,21
1512,10.71921098,57.35939165,21
1513,10.71786098,57.36038332,21
1514,10.71634154,57.36138881,21
1515,10.71487496,57.3625166,21
1516,10.71363596,57.36380269,21
1517,10.71262213,57.36527776,21
1518,10.71183889,57.36691106,21
1519,10.71118605,57.36859441,21
1520,10.71059154,57.37026104,21
1521,10.71005262,57.37189161,21
1522,10.70956939,57.37350825,21
1523,10.7091777,57.37501658,21
1524,10.7089,57.37640551,21
1525,10.70873606,57.37763886,21
1526,10.70868321,57.37871664,21
1527,10.70849708,57.37965271,21
1528,10.7079721,57.3804166,21
1529,10.70710825,57.38100828,21
1530,10.70590829,57.38140547,21
1531,10.70467208,57.38189161,21
1532,10.70365832,57.38262213,21
1533,10.70286656,57.38362771,21
1534,10.70229708,57.38487769,21
1535,10.70124443,57.38631943,21
1536,10.69911658,57.38786388,21
1537,10.69590821,57.38951386,21
1538,10.69162219,57.39128602,21
1539,10.68719985,57.39300274,21
1540,10.68346377,57.3945138,21
1541,10.68040831,57.39583329,21
1542,10.67803875,57.39696106,21
1543,10.67598599,57.3980388,21
1544,10.67393331,57.39923604,21
1545,10.67188323,57.40055546,21
1546,10.66983333,57.40198054,21
1547,10.66801109,57.40341937,21
1548,10.66663044,57.40477491,21
1549,10.66568046,57.40605832,21
1550,10.66517222,57.40725828,21
1551,10.66489987,57.40843885,21
1552,10.66469158,57.40966939,21
1553,10.66454433,57.41093881,21
1554,10.66445834,57.41227493,21
1555,10.66433876,57.41355825,21
1556,10.66409165,57.41473889,21
1557,10.66372486,57.41581664,21
1558,10.66323055,57.41678882,21
1559,10.66295541,57.41788331,21
1560,10.66321377,57.41935829,21
1561,10.66401101,57.4211972,21
1562,10.66534442,57.42341936,21
1563,10.66679433,57.42562493,21
1564,10.66796096,57.42744721,21
1565,10.66884151,57.42892497,21
1566,10.66943882,57.43001659,21
1567,10.66954719,57.43097221,21
1568,10.66897222,57.43201386,21
1569,10.66771666,57.43314161,21
1570,10.66577775,57.43434159,21
1571,10.66369993,57.43552219,21
1572,10.66201943,57.43651104,21
1573,10.66073603,57.43734439,21
1574,10.65985273,57.43798603,21
1575,10.65905545,57.43862775,21
1576,10.65803052,57.43941108,21
1577,10.65677775,57.44034718,21
1578,10.65529707,57.44140553,21
1579,10.65370262,57.4425166,21
1580,10.65210834,57.44357773,21
1581,10.65051104,57.44456662,21
1582,10.64891662,57.44552213,21
1583,10.64743324,57.44651105,21
1584,10.64617485,57.44767494,21
1585,10.64514711,57.44901102,21
1586,10.64434721,57.45052218,21
1587,10.64377484,57.45206666,21
1588,10.64342778,57.45354159,21
1589,10.64330818,57.4549305,21
1590,10.64341942,57.4562166,21
1591,10.64370268,57.45748329,21
1592,10.64409993,57.45874996,21
1593,10.64461102,57.46001662,21
1594,10.64523598,57.46130277,21
1595,10.64586655,57.46263884,21
1596,10.64638326,57.46406389,21
1597,10.64678328,57.46559164,21
1598,10.64706944,57.46722222,21
1599,10.6473277,57.46880272,21
1600,10.64765541,57.470225,21
1601,10.64804986,57.47144164,21
1602,10.64851661,57.47249997,21
1603,10.6489583,57.47336937,21
1604,10.64928044,57.47406385,21
1605,10.64948322,57.47459996,21
1606,10.64956661,57.47496664,21
1607,10.64954989,57.47538329,21
1608,10.64945549,57.47605824,21
1609,10.64928328,57.47703055,21
1610,10.64903606,57.47826386,21
1611,10.64880547,57.47959992,21
1612,10.6487054,57.48076385,21
1613,10.64873327,57.48180548,21
1614,10.64889152,57.48267498,21
1615,10.64906661,57.48350828,21
1616,10.64912774,57.48442775,21
1617,10.64907494,57.48545275,21
1618,10.64891096,57.48652777,21
1619,10.64869436,57.48774443,21
1620,10.64851096,57.48909714,21
1621,10.64835541,57.49059165,21
1622,10.64823042,57.49223885,21
1623,10.64796373,57.49385553,21
1624,10.6473583,57.49519158,21
1625,10.64640826,57.4962666,21
1626,10.64511379,57.49708327,21
1627,10.64369153,57.49779441,21
1628,10.6424138,57.49859437,21
1629,10.64127775,57.49948052,21
1630,10.64028607,57.50045269,21
1631,10.63939994,57.50145828,21
1632,10.63856938,57.50244717,21
1633,10.63779707,57.50340272,21
1634,10.63708049,57.50432217,21
1635,10.63639713,57.5052611,21
1636,10.63571111,57.50624995,21
1637,10.63502776,57.50730831,21
1638,10.63434442,57.50841938,21
1639,10.63366108,57.5096194,21
1640,10.63297779,57.51095549,21
1641,10.63229436,57.51244716,21
1642,10.63161097,57.51408049,21
1643,10.63090265,57.51579992,21
1644,10.63013611,57.51753603,21
1645,10.62931652,57.5193222,21
1646,10.62843886,57.52112775,21
1647,10.62757497,57.52293333,21
1648,10.62682215,57.52466936,21
1649,10.62618609,57.52635549,21
1650,10.62566665,57.52798603,21
1651,10.62528319,57.52948054,21
1652,10.62508321,57.53074721,21
1653,10.62506105,57.53180547,21
1654,10.62521938,57.53260548,21
1655,10.62545827,57.53329992,21
1656,10.62564434,57.53401104,21
1657,10.62577773,57.53473887,21
1658,10.62585262,57.53548607,21
1659,10.62579156,57.53626659,21
1660,10.62547212,57.53704993,21
1661,10.62489429,57.53786387,21
1662,10.62405554,57.53868053,21
1663,10.62325825,57.53956662,21
1664,10.62293596,57.54059161,21
1665,10.62308886,57.54175272,21
1666,10.62371383,57.54303887,21
1667,10.62450832,57.54442776,21
1668,10.6250222,57.54586942,21
1669,10.62524992,57.54737776,21
1670,10.62519429,57.54894166,21
1671,10.62499444,57.5504527,21
1672,10.62485822,57.55178887,21
1673,10.62478601,57.55291662,21
1674,10.62478601,57.55387221,21
1675,10.62479151,57.5547583,21
1676,10.6247221,57.55579998,21
1677,10.62457778,57.55699718,21
1678,10.62436104,57.55834998,21
1679,10.62407771,57.5598083,21
1680,10.62374717,57.5612666,21
1681,10.62336941,57.56274439,21
1682,10.62294158,57.56421937,21
1683,10.62250821,57.56578049,21
1684,10.62213041,57.5675361,21
1685,10.62181104,57.56949719,21
1686,10.62154994,57.57164997,21
1687,10.62127491,57.57388888,21
1688,10.62089153,57.57605828,21
1689,10.62039153,57.57812498,21
1690,10.61978046,57.58012215,21
1691,10.61917765,57.58196105,21
1692,10.61878322,57.58355833,21
1693,10.61859989,57.58491381,21
1694,10.618625,57.58600824,21
1695,10.61875273,57.58694435,21
1696,10.61880543,57.58783055,21
1697,10.61877491,57.58866385,21
1698,10.61866666,57.58946108,21
1699,10.61856665,57.59048605,21
1700,10.6186166,57.59218889,21
1701,10.61881943,57.59458326,21
1702,10.61917764,57.59767492,21
1703,10.61966661,57.60097213,21
1704,10.62025273,57.60368047,21
1705,10.62093046,57.60576385,21
1706,10.62170266,57.6072222,21
1707,10.62269435,57.60833326,21
1708,10.6241166,57.60948047,21
1709,10.62597212,57.61069439,21
1710,10.6282583,57.61196107,21
1711,10.63059158,57.61328052,21
1712,10.63231382,57.61459999,21
1713,10.6334082,57.61593881,21
1714,10.63387498,57.61727497,21
1715,10.63393318,57.61864719,21
1716,10.63395823,57.62008606,21
1717,10.63395833,57.6215972,21
1718,10.63393333,57.6231777,21
1719,10.63419996,57.62466937,21
1720,10.63531938,57.6257805,21
1721,10.63730271,57.62652774,21
1722,10.64015277,57.62689163,21
1723,10.64345826,57.6270833,21
1724,10.64649707,57.62749996,21
1725,10.64925,57.62816104,21
1726,10.65171652,57.62902777,21
1727,10.65398048,57.63006941,21
1728,10.65618322,57.6311277,21
1729,10.65832764,57.63225832,21
1730,10.6604194,57.63340274,21
1731,10.66337775,57.63446106,21
1732,10.6689193,57.63519165,21
1733,10.6770804,57.63557221,21
1734,10.6861094,57.63561642,21
1735,10.68786107,57.635625,21
1736,10.69951095,57.63559162,21
1737,10.7087472,57.63591943,21
1738,10.71549432,57.63661382,21
1739,10.71974985,57.63767496,21
1740,10.72320825,57.63885553,21
1741,10.72907491,57.63966937,21
1742,10.73743332,57.64012218,21
1743,10.74828042,57.64020826,21
1744,10.75973604,57.64015546,21
1745,10.76816942,57.64048608,21
1746,10.77348602,57.64119719,21
1747,10.77568597,57.64227498,21
1748,10.77704993,57.64348889,21
1749,10.78203879,57.6443222,21
1750,10.79076934,57.64477498,21
1751,10.80324163,57.64482772,21
1752,10.81726105,57.64454992,21
1753,10.82845542,57.64413329,21
1754,10.8367027,57.64352491,21
1755,10.84200819,57.64276108,21
1756,10.84524445,57.64192769,21
1757,10.84818886,57.64121664,21
1758,10.85088603,57.64064164,21
1759,10.85333602,57.64020829,21
1760,10.85552777,57.6398611,21
1761,10.85743605,57.63948048,21
1762,10.8590611,57.63908047,21
1763,10.86039985,57.6386277,21
1764,10.86154434,57.63814158,21
1765,10.86268321,57.63749997,21
1766,10.86382495,57.63671941,21
1767,10.86496388,57.63578048,21
1768,10.86621096,57.63482773,21
1769,10.86779155,57.63401105,21
1770,10.86971661,57.63338603,21
1771,10.8719805,57.63291665,21
1772,10.87444438,57.63256941,21
1773,10.87680269,57.63218882,21
1774,10.87904987,57.63177219,21
1775,10.88118319,57.63133607,21
1776,10.88325556,57.63100826,21
1777,10.8853804,57.63102493,21
1778,10.88756112,57.6314055,21
1779,10.88979707,57.63216939,21
1780,10.89186938,57.63316108,21
1781,10.89327212,57.63408052,21
1782,10.89399441,57.63491387,21
1783,10.89403334,57.63566106,21
1784,10.89343877,57.63642496,21
1785,10.89232768,57.63746665,21
1786,10.89070818,57.63880275,21
1787,10.88857216,57.64041661,21
1788,10.88616376,57.64211939,21
1789,10.88401936,57.64347222,21
1790,10.88215824,57.64446105,21
1791,10.88058053,57.64506937,21
1792,10.87910552,57.64541665,21
1793,10.87730551,57.64567776,21
1794,10.8751638,57.64588604,21
1795,10.87268056,57.64604159,21
1796,10.86990551,57.64618053,21
1797,10.86695275,57.64640549,21
1798,10.86383317,57.64671944,21
1799,10.86054157,57.64709997,21
1800,10.8572082,57.64751663,21
1801,10.85414718,57.64776104,21
1802,10.85137213,57.64783051,21
1803,10.8488804,57.64772497,21
1804,10.84662219,57.64746664,21
1805,10.84446101,57.64708331,21
1806,10.84239708,57.64658049,21
1807,10.84043056,57.64595548,21
1808,10.83849438,57.64539996,21
1809,10.83642771,57.64533049,21
1810,10.83422492,57.64579992,21
1811,10.8318861,57.64678883,21
1812,10.82909434,57.64807218,21
1813,10.82506942,57.64904438,21
1814,10.81977486,57.64972219,21
1815,10.81320834,57.6500694,21
1816,10.80607498,57.65027775,21
1817,10.80012491,57.65078054,21
1818,10.79544151,57.65159718,21
1819,10.79203323,57.65274438,21
1820,10.7893693,57.65401109,21
1821,10.78613054,57.6549833,21
1822,10.78224712,57.65564162,21
1823,10.77772214,57.65595553,21
1824,10.77289716,57.65612776,21
1825,10.76867215,57.65659717,21
1826,10.76508882,57.65741387,21
1827,10.76214716,57.65854166,21
1828,10.75934161,57.65980832,21
1829,10.75533607,57.66079997,21
1830,10.75005824,57.66147494,21
1831,10.74351097,57.66182219,21
1832,10.73636388,57.6620305,21
1833,10.73038881,57.66251663,21
1834,10.72568333,57.66333332,21
1835,10.72448341,57.66372713,21
1836,10.72224721,57.66446103,21
1837,10.7195861,57.6657472,21
1838,10.71635554,57.66671939,21
1839,10.71247766,57.66737769,21
1840,10.70796103,57.66770831,21
1841,10.7031304,57.66786387,21
1842,10.69889153,57.6683333,21
1843,10.69529437,57.6691333,21
1844,10.69234154,57.6702444,21
1845,10.68986101,57.67152777,21
1846,10.68739717,57.67249995,21
1847,10.68491109,57.67314163,21
1848,10.68241373,57.67343887,21
1849,10.67997489,57.67352492,21
1850,10.67781661,57.67376658,21
1851,10.67662494,57.67385549,21
1852,10.6750694,57.67430551,21
1853,10.67470265,57.67486108,21
1854,10.67460829,57.67538325,21
1855,10.67485548,57.67586935,21
1856,10.67491941,57.67638885,21
1857,10.67495271,57.67696108,21
1858,10.67522217,57.67760551,21
1859,10.67573044,57.67829995,21
1860,10.67648328,57.67906381,21
1861,10.67728882,57.68020828,21
1862,10.67772764,57.68243048,21
1863,10.67778328,57.6857472,21
1864,10.67745264,57.69017498,21
1865,10.67703048,57.69510552,21
1866,10.67732775,57.69883602,21
1867,10.67839441,57.70130272,21
1868,10.68022207,57.70246664,21
1869,10.68250546,57.70276105,21
1870,10.68418048,57.70357776,21
1871,10.68517212,57.70501658,21
1872,10.68547496,57.7071,21
1873,10.6852583,57.70963603,21
1874,10.68521098,57.71180552,21
1875,10.68540828,57.71357776,21
1876,10.68584999,57.71491388,21
1877,10.68649707,57.71586939,21
1878,10.68715834,57.71666665,21
1879,10.68780264,57.71736107,21
1880,10.68843325,57.71791661,21
1881,10.68906385,57.71836944,21
1882,10.68976654,57.71871662,21
1883,10.69056651,57.7189583,21
1884,10.69145271,57.71911388,21
1885,10.69240552,57.71920274,21
1886,10.69316937,57.7192722,21
1887,10.6936943,57.71937498,21
1888,10.69398333,57.71951388,21
1889,10.69406386,57.71968885,21
1890,10.69428053,57.71994714,21
1891,10.69472487,57.72033047,21
1892,10.6953999,57.72083325,21
1893,10.69627771,57.72144159,21
1894,10.69704713,57.72204992,21
1895,10.69759718,57.72263882,21
1896,10.69793055,57.72321108,21
1897,10.69806386,57.72376664,21
1898,10.69832491,57.72423608,21
1899,10.69883877,57.72461941,21
1900,10.69960825,57.72489713,21
1901,10.70061943,57.72508603,21
1902,10.70155271,57.72531382,21
1903,10.70225543,57.72564159,21
1904,10.70272223,57.72607772,21
1905,10.70296111,57.7265972,21
1906,10.7032027,57.72711938,21
1907,10.703586,57.72756939,21
1908,10.70411101,57.7279333,21
1909,10.70477763,57.72824715,21
1910,10.7053971,57.72852495,21
1911,10.70584152,57.72885553,21
1912,10.7061083,57.72920274,21
1913,10.70619986,57.72959994,21
1914,10.70636653,57.72998332,21
1915,10.70683608,57.73033048,21
1916,10.70760548,57.7306416,21
1917,10.70867496,57.7309388,21
1918,10.70980551,57.73118051,21
1919,10.71073047,57.73142494,21
1920,10.71144708,57.73164998,21
1921,10.71195822,57.73185824,21
1922,10.71243601,57.73204999,21
1923,10.7131194,57.73229161,21
1924,10.71400275,57.73255277,21
1925,10.71509431,57.73283052,21
1926,10.71626387,57.73316108,21
1927,10.71731653,57.73359442,21
1928,10.71824991,57.73411382,21
1929,10.71906389,57.73473881,21
1930,10.71975272,57.73539992,21
1931,10.72031385,57.73590275,21
1932,10.72074715,57.73626663,21
1933,10.72105264,57.73649442,21
1934,10.72132775,57.73668332,21
1935,10.72180274,57.73715274,21
1936,10.72249157,57.73789991,21
1937,10.72338889,57.73892491,21
1938,10.72440552,57.74013884,21
1939,10.72524155,57.74121661,21
1940,10.72587767,57.74211936,21
1941,10.72631389,57.74286381,21
1942,10.72658042,57.74348885,21
1943,10.72675822,57.74413328,21
1944,10.72685555,57.74480827,21
1945,10.72681099,57.74624991,21
1946,10.72677818,57.74638273,21
1947,10.72677618,57.74642349,21
1948,11.70225725,56.17936063,22
1949,11.71792067,56.17458416,22
1950,11.73358408,56.16980769,22
1951,11.73614715,56.17074714,22
1952,11.74038878,56.172725,22
1953,11.74306664,56.17441109,22
1954,11.74861661,56.17948053,22
1955,11.74975266,56.18083325,22
1956,11.75081933,56.18258608,22
1957,11.75170821,56.18479164,22
1958,11.75232776,56.1874666,22
1959,11.75258607,56.19055549,22
1960,11.73787614,56.19636721,22
1961,11.72316621,56.20217893,22
1962,11.70845628,56.20799064,22
1963,11.69374635,56.21380236,22
1964,11.69017009,56.19896973,22
1965,11.68659384,56.1841371,22
1966,11.70225725,56.17936063,22
1967,12.49272218,56.63658048,23
1968,12.4958471,56.6356611,23
1969,12.49986376,56.63522493,23
1970,12.50388052,56.63522497,23
1971,12.50767488,56.63578052,23
1972,12.50890269,56.63658054,23
1973,12.50923602,56.63769159,23
1974,12.50767498,56.6384194,23
1975,12.50432763,56.63909717,23
1976,12.50019717,56.63948051,23
1977,12.49696105,56.63948052,23
1978,12.49394995,56.63916663,23
1979,12.49216384,56.63861108,23
1980,12.49171928,56.63749999,23
1981,12.49272218,56.63658048,23
1982,11.60794437,56.17904437,24
1983,11.60859432,56.17888888,24
1984,11.60934985,56.17880273,24
1985,11.61034436,56.17876664,24
1986,11.61157767,56.17880273,24
1987,11.61224712,56.17885553,24
1988,11.61268052,56.17895832,24
1989,11.61283332,56.17911382,24
1990,11.61281109,56.17932215,24
1991,11.61244439,56.17944444,24
1992,11.61108055,56.17963611,24
1993,11.60984712,56.17968883,24
1994,11.60896097,56.17966936,24
1995,11.6083111,56.17954992,24
1996,11.60794436,56.17937496,24
1997,11.60783609,56.17920269,24
1998,11.60794437,56.17904437,24
1999,11.43333333,57.86666667,31
2000,10.72677618,57.74642349,31
2001,10.72663327,57.74713603,31
2002,10.72633887,57.74816111,31
2003,10.72593053,57.74934161,31
2004,10.72540263,57.75060827,31
2005,10.72473046,57.75178884,31
2006,10.72391103,57.75284716,31
2007,10.72294161,57.75376658,31
2008,10.72288855,57.75380668,31
2009,10.72186098,57.75458331,31
2010,10.72092773,57.75529441,31
2011,10.72018318,57.75593885,31
2012,10.71963881,57.75651102,31
2013,10.71923608,57.75703051,31
2014,10.71855832,57.7576916,31
2015,10.71751373,57.75854162,31
2016,10.71609156,57.7596,31
2017,10.71434157,57.76079996,31
2018,10.71276656,57.76184161,31
2019,10.71151935,57.76258606,31
2020,10.71059993,57.76307219,31
2021,10.70996941,57.76328049,31
2022,10.70905556,57.76343881,31
2023,10.70765264,57.76357774,31
2024,10.70576659,57.76371662,31
2025,10.7034082,57.76387217,31
2026,10.70101666,57.76395828,31
2027,10.69879158,57.76399444,31
2028,10.69672218,57.76395833,31
2029,10.69481656,57.76385554,31
2030,10.69304707,57.76374998,31
2031,10.69140269,57.7636805,31
2032,10.68988056,57.76364717,31
2033,10.68848604,57.76364714,31
2034,10.68707765,57.76361109,31
2035,10.68557777,57.76350833,31
2036,10.68398322,57.76333324,31
2037,10.68229718,57.76309161,31
2038,10.68045817,57.76283053,31
2039,10.67842764,57.76253607,31
2040,10.67619709,57.76225831,31
2041,10.67377774,57.7619611,31
2042,10.67094707,57.76170273,31
2043,10.66749436,57.76147499,31
2044,10.66342222,57.76131936,31
2045,10.65872772,57.76121661,31
2046,10.65395555,57.76116381,31
2047,10.64975819,57.76112773,31
2048,10.64613331,57.76111102,31
2049,10.64308054,57.76111105,31
2050,10.64043046,57.76114718,31
2051,10.63791382,57.76118049,31
2052,10.63553045,57.76124991,31
2053,10.6332805,57.76133604,31
2054,10.63078319,57.76144164,31
2055,10.62734722,57.76149442,31
2056,10.62295829,57.76154444,31
2057,10.61761389,57.76156383,31
2058,10.6162358,57.76156382,31
2059,10,58.91666667,31
2060,10.01655187,58.91789287,31
2061,10.03310373,58.91911907,31
2062,10.0496556,58.92034528,31
2063,10.06620747,58.92157148,31
2064,10.08275933,58.92279768,31
2065,10.0993112,58.92402389,31
2066,10.11586307,58.92525009,31
2067,10.13241493,58.9264763,31
2068,10.1489668,58.9277025,31
2069,10.16551867,58.9289287,31
2070,10.18207053,58.93015491,31
2071,10.1986224,58.93138111,31
2072,10.21517427,58.93260731,31
2073,10.23172613,58.93383352,31
2074,10.248278,58.93505972,31
2075,10.26482987,58.93628592,31
2076,10.28138173,58.93751213,31
2077,10.2979336,58.93873833,31
2078,10.31448547,58.93996453,31
2079,10.33103733,58.94119074,31
2080,10.3475892,58.94241694,31
2081,10.36414107,58.94364314,31
2082,10.38069293,58.94486935,31
2083,10.3972448,58.94609555,31
2084,10.41379667,58.94732176,31
2085,10.43034853,58.94854796,31
2086,10.4469004,58.94977416,31
2087,10.46345227,58.95100037,31
2088,10.48000413,58.95222657,31
2089,10.496556,58.95345277,31
2090,10.51310787,58.95467898,31
2091,10.52965973,58.95590518,31
2092,10.5462116,58.95713138,31
2093,10.56276347,58.95835759,31
2094,10.57931533,58.95958379,31
2095,10.5958672,58.96080999,31
2096,10.61241907,58.9620362,31
2097,10.62897093,58.9632624,31
2098,10.6455228,58.96448861,31
2099,10.66207467,58.96571481,31
2100,10.67862653,58.96694101,31
2101,10.6951784,58.96816722,31
2102,10.71173027,58.96939342,31
2103,10.72828213,58.97061962,31
2104,10.744834,58.97184583,31
2105,10.76138587,58.97307203,31
2106,10.77793773,58.97429823,31
2107,10.7944896,58.97552444,31
2108,10.79559158,58.97506943,31
2109,10.79704713,58.97414994,31
2110,10.79797493,58.97312498,31
2111,10.79838043,58.97199716,31
2112,10.79882771,58.97022498,31
2113,10.79909161,58.96970555,31
2114,10.8020416,58.96716944,31
2115,10.804775,58.96503609,31
2116,10.80759444,58.96333332,31
2117,10.80898318,58.96269165,31
2118,10.81227766,58.96149444,31
2119,10.81651389,58.96022495,31
2120,10.81848605,58.95951385,31
2121,10.81985821,58.95869718,31
2122,10.8206304,58.95777773,31
2123,10.82080274,58.95677217,31
2124,10.82045548,58.95579997,31
2125,10.81964164,58.95499998,31
2126,10.81836107,58.95437496,31
2127,10.81661934,58.95392492,31
2128,10.81502499,58.9531944,31
2129,10.81399441,58.95189162,31
2130,10.8135221,58.95003602,31
2131,10.81380552,58.94520824,31
2132,10.81380818,58.9431944,31
2133,10.81361376,58.94154437,31
2134,10.81322495,58.9403138,31
2135,10.81278602,58.93934166,31
2136,10.81206387,58.93800272,31
2137,10.81132215,58.93694442,31
2138,10.81100829,58.93598882,31
2139,10.81100827,58.93477499,31
2140,10.81146655,58.93328055,31
2141,10.81159167,58.93253602,31
2142,10.81136374,58.93189164,31
2143,10.81078048,58.93133608,31
2144,10.80895263,58.93041661,31
2145,10.80834707,58.92979161,31
2146,10.80803609,58.92901108,31
2147,10.8080972,58.92651104,31
2148,10.80796109,58.92524441,31
2149,10.80854154,58.92387219,31
2150,10.81059712,58.92024444,31
2151,10.81108046,58.91894162,31
2152,10.81136385,58.91689165,31
2153,10.81161375,58.91611107,31
2154,10.8122611,58.91520832,31
2155,10.81329991,58.91421944,31
2156,10.81828889,58.91038329,31
2157,10.81886939,58.9093583,31
2158,10.81957773,58.90736111,31
2159,10.82011389,58.90626661,31
2160,10.8209055,58.90538324,31
2161,10.82194722,58.90472216,31
2162,10.82446387,58.90381941,31
2163,10.82539717,58.90323051,31
2164,10.82604163,58.90248325,31
2165,10.82670264,58.90079994,31
2166,10.8271193,58.90015547,31
2167,10.82765271,58.89970549,31
2168,10.82895265,58.89927219,31
2169,10.83053602,58.89908047,31
2170,10.8315721,58.89921941,31
2171,10.8328889,58.89959993,31
2172,10.8335138,58.89991387,31
2173,10.83398054,58.90033051,31
2174,10.83428321,58.90084994,31
2175,10.83467774,58.90199718,31
2176,10.83523054,58.90237774,31
2177,10.83607767,58.90255272,31
2178,10.8372221,58.9025694,31
2179,10.8397972,58.90220552,31
2180,10.84513326,58.90053882,31
