"Country","Vessel","Cruise","Log","Year","Month","Day","Hour","Min","AcLat","AcLon","Logint","Frequency","Sv_threshold","Process_ID","Interval"
"FO","OW2252","1111",7091.99,2011,4,6,1,30,58.97,-7.37,0.30,38,-70,9044,7092
"FO","OW2252","1111",7092.99,2011,4,6,1,39,58.95,-7.38,1.00,38,-70,9044,7093
"FO","OW2252","1111",7093.99,2011,4,6,1,47,58.94,-7.39,1.00,38,-70,9044,7094
"FO","OW2252","1111",7094.99,2011,4,6,1,56,58.92,-7.39,1.00,38,-70,9044,7095
"FO","OW2252","1111",7095.99,2011,4,6,2,5,58.90,-7.40,1.00,38,-70,9044,7096
"FO","OW2252","1111",7096.99,2011,4,6,2,14,58.88,-7.41,1.00,38,-70,9044,7097
"FO","OW2252","1111",7097.99,2011,4,6,2,22,58.87,-7.42,1.00,38,-70,9044,7098
"FO","OW2252","1111",7098.99,2011,4,6,2,30,58.85,-7.42,1.00,38,-70,9044,7099
"FO","OW2252","1111",7099.99,2011,4,6,2,38,58.83,-7.43,1.00,38,-70,9044,7100
"FO","OW2252","1111",7100.99,2011,4,6,2,46,58.82,-7.43,1.00,38,-70,9044,7101
"FO","OW2252","1111",7101.99,2011,4,6,2,54,58.80,-7.44,1.00,38,-70,9044,7102
"FO","OW2252","1111",7102.99,2011,4,6,3,2,58.78,-7.44,1.00,38,-70,9044,7103
"FO","OW2252","1111",7103.99,2011,4,6,3,10,58.77,-7.45,1.00,38,-70,9044,7104
"FO","OW2252","1111",7104.99,2011,4,6,3,18,58.75,-7.46,1.00,38,-70,9044,7105
"FO","OW2252","1111",7105.99,2011,4,6,3,26,58.73,-7.47,1.00,38,-70,9044,7106
"FO","OW2252","1111",7106.99,2011,4,6,3,34,58.72,-7.48,1.00,38,-70,9044,7107
"FO","OW2252","1111",7107.99,2011,4,6,3,43,58.70,-7.49,1.00,38,-70,9044,7108
"FO","OW2252","1111",7108.99,2011,4,6,4,9,58.70,-7.48,1.00,38,-70,9044,7109
"FO","OW2252","1111",7109.99,2011,4,6,4,19,58.69,-7.52,1.00,38,-70,9044,7110
"FO","OW2252","1111",7110.99,2011,4,6,4,30,58.69,-7.57,1.00,38,-70,9044,7111
"FO","OW2252","1111",7111.99,2011,4,6,4,38,58.70,-7.61,1.00,38,-70,9044,7112
"FO","OW2252","1111",7112.99,2011,4,6,4,47,58.70,-7.65,1.00,38,-70,9044,7113
"FO","OW2252","1111",7113.99,2011,4,6,4,55,58.70,-7.68,1.00,38,-70,9044,7114
"FO","OW2252","1111",7114.99,2011,4,6,5,4,58.70,-7.72,1.00,38,-70,9044,7115
"FO","OW2252","1111",7115.99,2011,4,6,5,12,58.70,-7.76,1.00,38,-70,9044,7116
"FO","OW2252","1111",7116.99,2011,4,6,5,19,58.70,-7.80,1.00,38,-70,9044,7117
"FO","OW2252","1111",7117.99,2011,4,6,5,27,58.70,-7.83,1.00,38,-70,9044,7118
"FO","OW2252","1111",7118.99,2011,4,6,5,33,58.70,-7.86,1.00,38,-70,9044,7119
"FO","OW2252","1111",7119.99,2011,4,6,5,40,58.69,-7.90,1.00,38,-70,9044,7120
"FO","OW2252","1111",7120.99,2011,4,6,5,47,58.69,-7.93,1.00,38,-70,9044,7121
"FO","OW2252","1111",7121.99,2011,4,6,5,53,58.69,-7.96,1.00,38,-70,9044,7122
"FO","OW2252","1111",7122.99,2011,4,6,6,0,58.69,-7.99,1.00,38,-70,9044,7123
"FO","OW2252","1111",7123.99,2011,4,6,6,7,58.69,-8.03,1.00,38,-70,9044,7124
"FO","OW2252","1111",7124.99,2011,4,6,6,14,58.69,-8.06,1.00,38,-70,9044,7125
"FO","OW2252","1111",7125.99,2011,4,6,6,20,58.69,-8.09,1.00,38,-70,9044,7126
"FO","OW2252","1111",7126.99,2011,4,6,6,27,58.70,-8.12,1.00,38,-70,9044,7127
"FO","OW2252","1111",7127.99,2011,4,6,6,34,58.70,-8.15,1.00,38,-70,9044,7128
"FO","OW2252","1111",7128.99,2011,4,6,6,43,58.71,-8.18,1.00,38,-70,9044,7129
"FO","OW2252","1111",7129.99,2011,4,6,6,56,58.71,-8.20,1.00,38,-70,9044,7130
"FO","OW2252","1111",7130.99,2011,4,6,7,17,58.71,-8.23,1.00,38,-70,9044,7131
"FO","OW2252","1111",7131.99,2011,4,6,7,36,58.72,-8.26,1.00,38,-70,9044,7132
"FO","OW2252","1111",7132.99,2011,4,6,8,6,58.73,-8.28,1.00,38,-70,9044,7133
"FO","OW2252","1111",7133.99,2011,4,6,8,15,58.72,-8.32,1.00,38,-70,9044,7134
"FO","OW2252","1111",7134.99,2011,4,6,8,22,58.72,-8.35,1.00,38,-70,9044,7135
"FO","OW2252","1111",7135.99,2011,4,6,8,30,58.72,-8.38,1.00,38,-70,9044,7136
"FO","OW2252","1111",7136.99,2011,4,6,8,38,58.72,-8.41,1.00,38,-70,9044,7137
"FO","OW2252","1111",7137.99,2011,4,6,8,46,58.71,-8.44,1.00,38,-70,9044,7138
"FO","OW2252","1111",7138.99,2011,4,6,8,53,58.71,-8.48,1.00,38,-70,9044,7139
"FO","OW2252","1111",7139.99,2011,4,6,9,1,58.71,-8.51,1.00,38,-70,9044,7140
"FO","OW2252","1111",7140.99,2011,4,6,9,26,58.71,-8.51,1.00,38,-70,9044,7141
"FO","OW2252","1111",7141.99,2011,4,6,9,47,58.71,-8.54,1.00,38,-70,9044,7142
"FO","OW2252","1111",7142.99,2011,4,6,10,3,58.71,-8.57,1.00,38,-70,9044,7143
"FO","OW2252","1111",7143.99,2011,4,6,10,23,58.71,-8.61,1.00,38,-70,9044,7144
"FO","OW2252","1111",7144.99,2011,4,6,10,41,58.71,-8.64,1.00,38,-70,9044,7145
"FO","OW2252","1111",7145.99,2011,4,6,10,57,58.69,-8.64,1.00,38,-70,9044,7146
"FO","OW2252","1111",7146.99,2011,4,6,11,16,58.68,-8.62,1.00,38,-70,9044,7147
"FO","OW2252","1111",7147.99,2011,4,6,11,34,58.66,-8.60,1.00,38,-70,9044,7148
"FO","OW2252","1111",7148.99,2011,4,6,11,54,58.65,-8.57,1.00,38,-70,9044,7149
"FO","OW2252","1111",7149.99,2011,4,6,12,22,58.66,-8.54,1.00,38,-70,9044,7150
"FO","OW2252","1111",7150.99,2011,4,6,12,39,58.66,-8.57,1.00,38,-70,9044,7151
"FO","OW2252","1111",7151.99,2011,4,6,12,46,58.66,-8.60,1.00,38,-70,9044,7152
"FO","OW2252","1111",7152.99,2011,4,6,12,52,58.66,-8.63,1.00,38,-70,9044,7153
"FO","OW2252","1111",7153.99,2011,4,6,12,59,58.67,-8.66,1.00,38,-70,9044,7154
"FO","OW2252","1111",7154.99,2011,4,6,13,5,58.67,-8.69,1.00,38,-70,9044,7155
"FO","OW2252","1111",7155.99,2011,4,6,13,12,58.67,-8.72,1.00,38,-70,9044,7156
"FO","OW2252","1111",7156.99,2011,4,6,13,18,58.67,-8.76,1.00,38,-70,9044,7157
"FO","OW2252","1111",7157.99,2011,4,6,13,24,58.67,-8.79,1.00,38,-70,9044,7158
"FO","OW2252","1111",7158.99,2011,4,6,13,30,58.68,-8.82,1.00,38,-70,9044,7159
"FO","OW2252","1111",7159.99,2011,4,6,13,37,58.68,-8.85,1.00,38,-70,9044,7160
"FO","OW2252","1111",7160.99,2011,4,6,13,43,58.68,-8.88,1.00,38,-70,9044,7161
"FO","OW2252","1111",7161.99,2011,4,6,13,49,58.68,-8.91,1.00,38,-70,9044,7162
"FO","OW2252","1111",7162.99,2011,4,6,13,56,58.68,-8.95,1.00,38,-70,9044,7163
"FO","OW2252","1111",7163.99,2011,4,6,14,3,58.69,-8.98,1.00,38,-70,9044,7164
"FO","OW2252","1111",7164.99,2011,4,6,14,9,58.69,-9.01,1.00,38,-70,9044,7165
"FO","OW2252","1111",7165.99,2011,4,6,14,15,58.69,-9.04,1.00,38,-70,9044,7166
"FO","OW2252","1111",7166.99,2011,4,6,14,22,58.69,-9.07,1.00,38,-70,9044,7167
"FO","OW2252","1111",7167.99,2011,4,6,14,28,58.69,-9.10,1.00,38,-70,9044,7168
"FO","OW2252","1111",7168.99,2011,4,6,14,34,58.69,-9.14,1.00,38,-70,9044,7169
"FO","OW2252","1111",7169.99,2011,4,6,14,40,58.69,-9.17,1.00,38,-70,9044,7170
"FO","OW2252","1111",7170.99,2011,4,6,14,46,58.69,-9.20,1.00,38,-70,9044,7171
"FO","OW2252","1111",7171.99,2011,4,6,15,26,58.68,-9.19,1.00,38,-70,9044,7172
"FO","OW2252","1111",7172.99,2011,4,6,15,50,58.68,-9.21,1.00,38,-70,9044,7173
"FO","OW2252","1111",7173.99,2011,4,6,15,58,58.68,-9.24,1.00,38,-70,9044,7174
"FO","OW2252","1111",7174.99,2011,4,6,16,7,58.68,-9.27,1.00,38,-70,9044,7175
"FO","OW2252","1111",7175.99,2011,4,6,16,17,58.68,-9.30,1.00,38,-70,9044,7176
"FO","OW2252","1111",7176.99,2011,4,6,16,27,58.68,-9.34,1.00,38,-70,9044,7177
"FO","OW2252","1111",7177.99,2011,4,6,16,39,58.68,-9.37,1.00,38,-70,9044,7178
"FO","OW2252","1111",7178.99,2011,4,6,16,50,58.68,-9.40,1.00,38,-70,9044,7179
"FO","OW2252","1111",7179.99,2011,4,6,17,1,58.69,-9.43,1.00,38,-70,9044,7180
"FO","OW2252","1111",7180.99,2011,4,6,17,14,58.69,-9.46,1.00,38,-70,9044,7181
"FO","OW2252","1111",7181.99,2011,4,6,17,26,58.69,-9.49,1.00,38,-70,9044,7182
"FO","OW2252","1111",7182.99,2011,4,6,17,38,58.69,-9.53,1.00,38,-70,9044,7183
"FO","OW2252","1111",7183.99,2011,4,6,17,51,58.69,-9.56,1.00,38,-70,9044,7184
"FO","OW2252","1111",7184.99,2011,4,6,18,5,58.69,-9.59,1.00,38,-70,9044,7185
"FO","OW2252","1111",7185.99,2011,4,6,18,18,58.69,-9.62,1.00,38,-70,9044,7186
"FO","OW2252","1111",7186.99,2011,4,6,18,32,58.70,-9.65,1.00,38,-70,9044,7187
"FO","OW2252","1111",7187.99,2011,4,6,18,47,58.70,-9.68,1.00,38,-70,9044,7188
"FO","OW2252","1111",7188.99,2011,4,6,19,1,58.70,-9.72,1.00,38,-70,9044,7189
"FO","OW2252","1111",7189.99,2011,4,6,19,16,58.70,-9.75,1.00,38,-70,9044,7190
"FO","OW2252","1111",7190.99,2011,4,6,19,30,58.70,-9.78,1.00,38,-70,9044,7191
"FO","OW2252","1111",7191.99,2011,4,6,19,42,58.70,-9.81,1.00,38,-70,9044,7192
"FO","OW2252","1111",7192.99,2011,4,6,19,56,58.69,-9.84,1.00,38,-70,9044,7193
"FO","OW2252","1111",7193.99,2011,4,6,20,11,58.69,-9.87,1.00,38,-70,9044,7194
"FO","OW2252","1111",7194.99,2011,4,6,20,25,58.69,-9.91,1.00,38,-70,9044,7195
"FO","OW2252","1111",7195.99,2011,4,6,20,40,58.69,-9.94,1.00,38,-70,9044,7196
"FO","OW2252","1111",7196.99,2011,4,6,20,55,58.69,-9.97,1.00,38,-70,9044,7197
"FO","OW2252","1111",7197.99,2011,4,6,21,10,58.70,-10.00,1.00,38,-70,9044,7198
"FO","OW2252","1111",7198.99,2011,4,6,21,27,58.70,-10.03,1.00,38,-70,9044,7199
"FO","OW2252","1111",7199.99,2011,4,6,21,42,58.70,-10.07,1.00,38,-70,9044,7200
"FO","OW2252","1111",7200.99,2011,4,6,21,57,58.70,-10.10,1.00,38,-70,9044,7201
"FO","OW2252","1111",7201.99,2011,4,6,22,11,58.70,-10.13,1.00,38,-70,9044,7202
"FO","OW2252","1111",7202.99,2011,4,6,22,27,58.70,-10.16,1.00,38,-70,9044,7203
"FO","OW2252","1111",7203.99,2011,4,6,22,42,58.70,-10.19,1.00,38,-70,9044,7204
"FO","OW2252","1111",7204.99,2011,4,6,22,59,58.70,-10.22,1.00,38,-70,9044,7205
"FO","OW2252","1111",7205.99,2011,4,6,23,15,58.70,-10.26,1.00,38,-70,9044,7206
"FO","OW2252","1111",7206.99,2011,4,6,23,30,58.70,-10.29,1.00,38,-70,9044,7207
"FO","OW2252","1111",7207.99,2011,4,6,23,45,58.70,-10.32,1.00,38,-70,9044,7208
"FO","OW2252","1111",7208.99,2011,4,7,0,4,58.70,-10.35,1.00,38,-70,9044,7209
"FO","OW2252","1111",7209.99,2011,4,7,0,21,58.70,-10.38,1.00,38,-70,9044,7210
"FO","OW2252","1111",7210.99,2011,4,7,0,38,58.70,-10.42,1.00,38,-70,9044,7211
"FO","OW2252","1111",7211.99,2011,4,7,0,56,58.70,-10.45,1.00,38,-70,9044,7212
"FO","OW2252","1111",7212.99,2011,4,7,1,16,58.70,-10.48,1.00,38,-70,9044,7213
"FO","OW2252","1111",7213.99,2011,4,7,1,36,58.69,-10.51,1.00,38,-70,9044,7214
"FO","OW2252","1111",7214.37,2011,4,7,1,43,58.69,-10.52,0.40,38,-70,9044,7215
"FO","OW2252","1111",7214.99,2011,4,7,1,54,58.69,-10.54,0.60,38,-70,9080,7215
"FO","OW2252","1111",7215.99,2011,4,7,2,14,58.70,-10.58,1.00,38,-70,9080,7216
"FO","OW2252","1111",7216.99,2011,4,7,2,35,58.70,-10.61,1.00,38,-70,9080,7217
"FO","OW2252","1111",7217.65,2011,4,7,2,47,58.69,-10.63,0.70,38,-70,9080,7218
"FO","OW2252","1111",7224.99,2011,4,7,4,41,58.70,-10.86,0.10,38,-70,9080,7225
"FO","OW2252","1111",7225.99,2011,4,7,4,58,58.70,-10.89,1.00,38,-70,9080,7226
"FO","OW2252","1111",7226.99,2011,4,7,5,13,58.70,-10.92,1.00,38,-70,9080,7227
"FO","OW2252","1111",7227.99,2011,4,7,5,28,58.70,-10.96,1.00,38,-70,9080,7228
"FO","OW2252","1111",7228.99,2011,4,7,5,42,58.70,-10.99,1.00,38,-70,9080,7229
"FO","OW2252","1111",7229.73,2011,4,7,6,7,58.69,-11.00,0.70,38,-70,9080,7230
"FO","OW2252","1111",7231.99,2011,4,7,9,16,58.69,-10.99,0.60,38,-70,9080,7232
"FO","OW2252","1111",7232.99,2011,4,7,9,49,58.69,-11.00,1.00,38,-70,9080,7233
"FO","OW2252","1111",7233.99,2011,4,7,10,6,58.69,-11.03,1.00,38,-70,9080,7234
"FO","OW2252","1111",7234.99,2011,4,7,10,23,58.69,-11.07,1.00,38,-70,9080,7235
"FO","OW2252","1111",7235.99,2011,4,7,10,42,58.69,-11.10,1.00,38,-70,9080,7236
"FO","OW2252","1111",7236.99,2011,4,7,10,59,58.69,-11.13,1.00,38,-70,9080,7237
"FO","OW2252","1111",7237.99,2011,4,7,11,15,58.69,-11.16,1.00,38,-70,9080,7238
"FO","OW2252","1111",7238.99,2011,4,7,11,32,58.69,-11.19,1.00,38,-70,9080,7239
"FO","OW2252","1111",7239.99,2011,4,7,11,49,58.69,-11.22,1.00,38,-70,9080,7240
"FO","OW2252","1111",7240.99,2011,4,7,12,4,58.69,-11.24,1.00,38,-70,9080,7241
"FO","OW2252","1111",7241.99,2011,4,7,12,23,58.69,-11.28,1.00,38,-70,9080,7242
"FO","OW2252","1111",7242.99,2011,4,7,12,42,58.70,-11.31,1.00,38,-70,9080,7243
"FO","OW2252","1111",7243.99,2011,4,7,12,58,58.70,-11.34,1.00,38,-70,9080,7244
"FO","OW2252","1111",7244.99,2011,4,7,13,17,58.69,-11.38,1.00,38,-70,9080,7245
"FO","OW2252","1111",7245.99,2011,4,7,13,34,58.69,-11.41,1.00,38,-70,9080,7246
"FO","OW2252","1111",7246.99,2011,4,7,13,52,58.69,-11.44,1.00,38,-70,9080,7247
"FO","OW2252","1111",7247.99,2011,4,7,14,8,58.69,-11.47,1.00,38,-70,9080,7248
"FO","OW2252","1111",7248.99,2011,4,7,14,27,58.69,-11.50,1.00,38,-70,9080,7249
